2025-09-23 13:46:37,050 | INFO | MAIN - START
2025-09-23 13:46:37,050 | INFO |  > FOCAL LOSS set to True
2025-09-23 13:46:37,057 | INFO | Command Line Args:
{
    "cfg": "/storage/alperengenc/change_detection/ChangeMamba_AG/changedetection/configs/vssm1/vssm_tiny_224_0229flex.yaml",
    "opts": null,
    "pretrained_weight_path": "/storage/alperengenc/change_detection/ChangeMamba_AG/pretrained_weight/vssm_tiny_0230_ckpt_epoch_262.pth",
    "dataset": "xBD",
    "type": "train",
    "train_dataset_path": "/storage/alperengenc/change_detection/xBD_complete_png/train_combined",
    "train_data_list_path": "/storage/alperengenc/change_detection/xBD_complete_png/train_combined_list.txt",
    "test_dataset_path": "/storage/alperengenc/change_detection/xBD_complete_png/test",
    "test_data_list_path": "/storage/alperengenc/change_detection/xBD_complete_png/test_list.txt",
    "shuffle": true,
    "batch_size": 4,
    "crop_size": 256,
    "start_iter": 0,
    "cuda": true,
    "max_iters": 200000,
    "model_type": "MambaBDA_Tiny",
    "model_param_path": "/storage/alperengenc/change_detection/ChangeMamba_AG/changedetection/deneme_saved_models/tr2025-09-23_13-45-57_MambaBDA_Tiny_xBD_FOCAL",
    "resume": null,
    "learning_rate": 0.0001,
    "momentum": 0.9,
    "weight_decay": 0.005,
    "logfile": "/storage/alperengenc/change_detection/ChangeMamba_AG/LOGLAR_CMAG/train_2025-09-23_13-45-57_MambaBDA_Tiny_xBD_FOCAL.log",
    "extension": "png",
    "focal_loss": true
}
2025-09-23 13:47:30,920 | INFO | FOCAL LOSS params: alpha = [0.6, 1.6, 1.2, 1.5], gamma = 1.5
2025-09-23 13:47:30,920 | INFO | ---------starting training-----------
2025-09-23 13:47:33,345 | INFO | VAL_STEP=6250
2025-09-23 13:48:53,416 | INFO | iter is 50 / 50000 [skipped    3] | loc. loss = 0.5492970347, classif. loss = 0.0844318345
2025-09-23 13:50:24,245 | INFO | iter is 100 / 50000 [skipped    9] | loc. loss = 0.5107126832, classif. loss = 1.0020987988
2025-09-23 13:52:20,345 | INFO | iter is 150 / 50000 [skipped   12] | loc. loss = 0.5388209820, classif. loss = 1.9828083515
2025-09-23 13:55:00,033 | INFO | iter is 200 / 50000 [skipped   15] | loc. loss = 0.5813045502, classif. loss = 1.9315767288
2025-09-23 13:56:09,749 | INFO | iter is 250 / 50000 [skipped   20] | loc. loss = 0.5300985575, classif. loss = 0.7215528488
2025-09-23 13:56:59,219 | INFO | iter is 300 / 50000 [skipped   24] | loc. loss = 0.4356733561, classif. loss = 3.8037960529
2025-09-23 13:57:56,425 | INFO | iter is 350 / 50000 [skipped   26] | loc. loss = 0.3541429043, classif. loss = 0.1341520697
2025-09-23 13:58:42,490 | INFO | iter is 400 / 50000 [skipped   30] | loc. loss = 0.4188439250, classif. loss = 0.7230389714
2025-09-23 13:59:27,235 | INFO | iter is 450 / 50000 [skipped   39] | loc. loss = 0.4566314518, classif. loss = 1.3402438164
2025-09-23 13:59:55,084 | INFO | iter is 500 / 50000 [skipped   42] | loc. loss = 0.4197278023, classif. loss = 1.4799299240
2025-09-23 14:00:14,487 | INFO | iter is 550 / 50000 [skipped   48] | loc. loss = 0.4546094835, classif. loss = 1.3644205332
2025-09-23 14:01:09,860 | INFO | iter is 700 / 50000 [skipped   63] | loc. loss = 0.4295674860, classif. loss = 0.8990646601
2025-09-23 14:01:29,116 | INFO | iter is 750 / 50000 [skipped   66] | loc. loss = 0.4641237259, classif. loss = 0.1923857182
